prego_id	ontology	biolink_category	taxon_count	direct_assertion_count	max_prego_score	channels	prego_synonyms
ENVO:00000040	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	cascade|cascades|cataract|cataractic|cataracts|fall|falls|fallses|fallsic|force|forces|linn|waterfall|waterfallic|waterfalls|waterfallses|waterfallsic
ENVO:00000138	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	cove
ENVO:00000192	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	mudflat|mudflatic|mudflats
ENVO:00000217	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	solfatara|solfataral|solfataras
ENVO:00000241	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	FLAT|tidal flat|tidal flatic|tidal flats|tidal mudflat|tidal mudflatic|tidal mudflats
ENVO:00000266	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	grazing area|grazing areal|grazing areas|livestock-grazed areas|livestock-grazed areases|livestock-grazed areasic|pasture|pastures
ENVO:00000369	ENVO	biolink:OntologyClass	2	2	1.10314	environmental_samples	brine pool|brine poolic|brine pools|marine brine pool|marine brine poolic|marine brine pools
ENVO:00000394	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	strait|straits
ENVO:00002130	ENVO	biolink:OntologyClass	2	2	4	annotated_genomes_isolates	hypolimnion|hypolimnional|hypolimnions
ENVO:00002141	ENVO	biolink:OntologyClass	2	2	4	annotated_genomes_isolates	leachate|leachates
ENVO:00003044	ENVO	biolink:OntologyClass	2	2	3	annotated_genomes_isolates	brine|brines|brinous
ENVO:01000026	ENVO	biolink:OntologyClass	2	2	4	environmental_samples	marine bathyal zone|marine bathyal zone biome|marine bathyal zones|marine bathyal zonous
ENVO:01000294	ENVO	biolink:OntologyClass	2	2	4	annotated_genomes_isolates	crevice|crevices
BTO:0000020	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	abdomen|abdomens|abdominal cavities|abdominal cavity
BTO:0000025	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	amniotic cavities|amniotic cavity
BTO:0000062	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Leishman-Donovan bodies|Leishman-Donovan body|aflagellate form|aflagellate forms|amastigote|amastigotes|leishmanial form|leishmanial forms|micromastigote|micromastigotes|spheromastigote|spheromastigotes
BTO:0000068	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	acqua amnii|acqua amniis|amniotic fluid|amniotic fluids|liquor amnii|liquor amniis
BTO:0000082	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	male genital organ|male genital organic|male genital organs|male genital system|male genital systems|male genitalia|male genitalial|male genitalias|male reproductive system|male reproductive systems|systema genitale masculina|systema genitale masculinal|systema genitale masculinum|systema genitale masculinums
BTO:0000083	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	female genital system|female genital systems|female genitalia|female genitalial|female genitalias|female reproductive system|female reproductive systems|gynaecological tissue|gynaecological tissues|systema genitale feminina|systema genitale femininal|systema genitale femininum|systema genitale femininums
BTO:0000120	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	BHK-21 cell|BHK-21/C13 cell|baby hamster kidney cell|baby hamster kidney cells|bhk21|bhk21 cell line|bhk21 cell lines|bhk21 cells
BTO:0000122	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	bile duct|bile ducts|biliary duct|biliary ducts|gall duct|gall ducts
BTO:0000138	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	mesencephalon|mesencephalonal|mesencephalons|midbrain|midbrains
BTO:0000144	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	meninges|meningeses|meninx|meninxes
BTO:0000146	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	brain stem|brain stems|truncus encephalical|truncus encephalici|truncus encephalicus|truncus encephalicuses
BTO:0000159	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	bulb
BTO:0000176	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	basal cell epithelioma cell|basal cell epithelioma cells|carcinoma cell|carcinoma cells|epithelial cancer cell|epithelial cancer cells|epithelial carcinoma cell|epithelial carcinoma cells|malignant epithelioma cell|malignant epithelioma cells
BTO:0000208	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	caryopsis|caryopsises|grain|grains
BTO:0000232	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	cerebella|cerebellal|cerebellum|cerebellums
BTO:0000255	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	brain cell line|brain cell lines|brain cell linous
BTO:0000318	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	CV-1 cell|cv1|cv1 cell line|cv1 cell lines|cv1 cells
BTO:0000341	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	diaphragm|diaphragm musclar|diaphragm muscle|diaphragm muscles|diaphragmic|diaphragms|midriff|midriffs|phren|phrens|thoracic diaphragm|thoracic diaphragmic|thoracic diaphragms
BTO:0000343	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	renal tubular|renal tubule|renal tubules
BTO:0000376	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	electric organ|electric organic|electric organs
BTO:0000399	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	eosinocyte|eosinocytes|eosinophil|eosinophil granulocyte|eosinophil granulocytes|eosinophilic leucocyte|eosinophilic leucocytes|eosinophilic leukocyte|eosinophilic leukocytes|eosinophils
BTO:0000404	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	epidermis|epidermises
BTO:0000421	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Bindegewebe|Bindegewebes|connective tissue|connective tissues
BTO:0000480	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	forestomach|forestomaches|forestomachic
BTO:0000501	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	gastric juice|gastric juices|succus gastrical|succus gastrici|succus gastricus|succus gastricuses
BTO:0000534	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	gonad|gonadic|gonads|sexual gland|sexual glandic|sexual glands
BTO:0000561	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	caudal lobe|caudal lobes|lobe caudalis cerebelli|lobe caudalis cerebellis|middle lobe|middle lobes|posterior lobe|posterior lobes
BTO:0000599	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Hep-G2 cell|hepg2|hepg2 cell line|hepg2 cell lines|hepg2 cells
BTO:0000642	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	intestinal mucosa|intestinal mucosal|intestinal mucosas
BTO:0000649	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	proximal colon|proximal colonal|proximal colons|right colon|right colonal|right colons
BTO:0000657	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	intestinum jejuna|intestinum jejunal|intestinum jejunum|intestinum jejunums|jejuna|jejunal|jejunum|jejunums|mid intestine|mid intestines|mid intestinous|middle intestine|middle intestines|middle intestinous
BTO:0000669	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	embryonic cell line|embryonic cell lines|embryonic cell linous
BTO:0000710	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	latex|latex milk|latex milks|latexes
BTO:0000731	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	ALL cell|ALL cells|acute lymphoblastic leukemia cell|acute lymphoblastic leukemia cells|acute lymphocytic leukemia cell|acute lymphocytic leukemia cells
BTO:0000737	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	leukemia cell line|leukemia cell lines|leukemia cell linous
BTO:0000738	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	HL-60 cell|hl60|hl60 cell line|hl60 cell lines|hl60 cells
BTO:0000769	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	nodi lymphoidei submandibulares|nodi lymphoidei submandibulareses|submandibular lymph node|submandibular lymph nodes
BTO:0000804	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	J-774A.1 cell|j774a.1|j774a.1 cell line|j774a.1 cell lines|j774a.1 cells
BTO:0000845	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	meiocyte|meiocytes|meiotic cell|meiotic cells
BTO:0000846	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	erythroleukemia cell line|erythroleukemia cell lines|erythroleukemia cell linous|erythroleukemic cell line|erythroleukemic cell lines|erythroleukemic cell linous
BTO:0000849	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	melanoma cell line|melanoma cell lines|melanoma cell linous
BTO:0000852	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	meristem|meristems
BTO:0000856	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	mesocarp|mesocarpic|mesocarps
BTO:0000888	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	muscle cell|muscle cells|muscle fiber|muscle fibers|muscle fibre|muscle fibres|myocyte|myocytes
BTO:0000923	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	nephridia|nephridial|nephridium|nephridiums
BTO:0000953	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	nurse cell|nurse cells
BTO:0000964	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	oocytes
BTO:0000968	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	osteoclast|osteoclastic|osteoclasts
BTO:0000973	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	respiratory mucosa|respiratory mucosal|respiratory mucosas
BTO:0000984	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	P-388D1 cell|p388d1|p388d1 cell line|p388d1 cell lines|p388d1 cells
BTO:0000988	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	pancreas|pancreases|pancreasic
BTO:0001009	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	PC-12 cell|pc12|pc12 cell line|pc12 cell lines|pc12 cells|pheochromocytoma 12 cell
BTO:0001028	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	PNS|peripheral nervous system|peripheral nervous systems
BTO:0001037	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	sensory cell|sensory cells|sensory neuron|sensory neuronal|sensory neurons
BTO:0001047	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	mucous membrane of the pharynx|mucous membrane of the pharynxes|pharyngeal mucosa|pharyngeal mucosal|pharyngeal mucosas
BTO:0001049	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	pharynx|pharynxes
BTO:0001085	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Gefaesssystem|Gefaesssystems|vascular system|vascular systems
BTO:0001086	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	ES cell|ES cells|embryonic stem cell|embryonic stem cells
BTO:0001097	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	male generative cell|male generative cells|pollen|pollen grain|pollen grains|pollens
BTO:0001102	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	blood vessel|blood vessels
BTO:0001113	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	foreskin|foreskins|prepuce|prepuces
BTO:0001130	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	prostate cancer cell|prostate cancer cells|prostate carcinoma cell|prostate carcinoma cells|prostate gland cancer cell|prostate gland cancer cells|prostate tumor cell|prostate tumor cells|prostate tumour cell|prostate tumour cells
BTO:0001166	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	kidney cortex|kidney cortexes|renal cortex|renal cortexes
BTO:0001168	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	rennet|rennets
BTO:0001172	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	reticulate bodies|reticulate body
BTO:0001174	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	lymphoreticular system|lymphoreticular systems|reticuloendothelial system|reticuloendothelial systems
BTO:0001192	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	rootlet|rootlets
BTO:0001196	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	IPLB-SF-21-AE cell|SF-21 cell|Sf21AE cell|sf21|sf21 cell line|sf21 cell lines|sf21 cells
BTO:0001220	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Schwann cell|Schwann cells|neurolemmocyte|neurolemmocytes
BTO:0001277	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	male gamete|male gametes|mature sperm cell|mature sperm cells|sperm cell|sperm cells|spermatozoan|spermatozoanic|spermatozoans|spermatozoon|spermatozoonal|spermatozoons|zoosperm|zoosperms
BTO:0001279	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	medulla spinalis|medulla spinalises|spinal cord|spinal cords|spinal medulla|spinal medullal|spinal medullas
BTO:0001347	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	tadpolar|tadpole|tadpoles
BTO:0001387	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	Mandel|Mandels|tonsil|tonsils
BTO:0001412	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	U-937 cell|u937|u937 cell line|u937 cell lines|u937 cells
BTO:0001421	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	cervix|cervix of uteral|cervix of uteri|cervix of uterus|cervix of uteruses|cervixes|neck of uteral|neck of uteri|neck of uterus|neck of uteruses|uterine cervix|uterine cervixes
BTO:0001470	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	epidermal cell|epidermal cells
BTO:0001522	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	B-cell line|B-cell lines|B-cell linous|B-lymphocyte cell line|B-lymphocyte cell lines|B-lymphocyte cell linous
BTO:0001565	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	HT-29-MTX cell
BTO:0001593	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	osteoblast|osteoblastic|osteoblasts
BTO:0001613	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	colorecta|colorectal|colorectum|colorectums
BTO:0001658	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	aerial bodies|aerial body|aerial part|aerial partic|aerial parts|aerial tissue|aerial tissues
BTO:0001664	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	hepatoblastoma cell line|hepatoblastoma cell lines|hepatoblastoma cell linous
BTO:0001701	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	carapace|carapaces
BTO:0001707	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	body cavities|body cavity|celom|celoms|coelom|coelomal|coelome|coelomes|coeloms
BTO:0001709	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	colon epithelia|colon epithelial|colon epithelium|colon epitheliums|colonic epithelia|colonic epithelial|colonic epithelium|colonic epitheliums
BTO:0001743	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	jejunal epithelia|jejunal epithelial|jejunal epithelium|jejunal epitheliums
BTO:0001758	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	ocellal|ocelli|ocellus|ocelluses
BTO:0001773	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	oocyst|oocysts
BTO:0001780	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	gastric parietal cell|gastric parietal cells|oxyntic cell|oxyntic cells|parietal cell|parietal cells
BTO:0001791	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	pleura|pleural|pleural tissue|pleural tissues|pleuras
BTO:0001809	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	scalp|scalpic|scalps
BTO:0001911	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	lung adenocarcinoma cell line|lung adenocarcinoma cell lines|lung adenocarcinoma cell linous
BTO:0001949	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	HUVEC|HUVEC cell|HUVEC cells|HUVECs|human umbilical cord endothelial cell|human umbilical cord endothelial cells|human umbilical vein endothelial cell|human umbilical vein endothelial cells|huvec cell line|huvec cell lines|huvec cell lineses|huvec cell linous|huvec cellses
BTO:0001957	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	MC3T3-E1 cell|mc3t3e1|mc3t3e1 cell line|mc3t3e1 cell lines|mc3t3e1 cells
BTO:0002072	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	squamous epithelia|squamous epithelial|squamous epithelium|squamous epitheliums
BTO:0002136	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	NB-4 cell|nb4|nb4 cell line|nb4 cell lines|nb4 cells
BTO:0002246	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	globus pallidal|globus pallidi|globus pallidus|globus palliduses|pale bodies|pale body|paleostriata|paleostriatal|paleostriatum|paleostriatums|pallida|pallidal|pallidum|pallidums
BTO:0002254	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	hct116|hct116 cell line|hct116 cell lines|hct116 cells|vas efferens|vas efferenses|vasa efferentia|vasa efferential|vasa efferentias
BTO:0002330	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	lamina propria|lamina proprial|lamina proprias|tunica propria|tunica proprial|tunica proprias
BTO:0002397	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	prostate epithelia|prostate epithelial|prostate epithelium|prostate epitheliums|prostate gland epithelia|prostate gland epithelial|prostate gland epithelium|prostate gland epitheliums|prostatic epithelia|prostatic epithelial|prostatic epithelium|prostatic epitheliums
BTO:0002480	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	plumal|plume|plumes
BTO:0002489	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	promyelocytic leukemia cell line|promyelocytic leukemia cell lines|promyelocytic leukemia cell linous
BTO:0002656	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	drepanocyte|drepanocytes|meniscocyte|meniscocytes|sickle cell|sickle cells
BTO:0002674	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	MGB|medial geniculate bodies|medial geniculate body
BTO:0002728	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	BCP-1 cell
BTO:0002854	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	corn silk|corn silks|silk
BTO:0003108	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	ChaGo-K-1 cell|cl1|cl1 cell|cl1 cell line|cl1 cell lines|cl1 cells
BTO:0003121	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	villal|villi|villus|villuses
BTO:0003123	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	MVEC cell|MVEC cells|microvascular endothelial cell|microvascular endothelial cells
BTO:0003129	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	HBMEC|HBMECs|human brain microvascular endothelial cell|human brain microvascular endothelial cells
BTO:0003167	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	143B cell|143BTK cell|143b|143b cell line|143b cell lines|143b cells
BTO:0003280	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	sessile cell|sessile cells
BTO:0003292	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	RAW-264 cell|RAW-264.7 cell|raw264|raw264 cell|raw264 cell line|raw264 cell lines|raw264 cells|raw264.7|raw264.7 cell line|raw264.7 cell lines|raw264.7 cells
BTO:0003434	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	choanoflagellate|choanoflagellates|choanomastigote|choanomastigotes|collared flagellate|collared flagellate s
BTO:0003594	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	hypnozoite|hypnozoites
BTO:0003799	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	glandular secretory trichomal|glandular secretory trichome|glandular secretory trichomes|glandular trichomal|glandular trichome|glandular trichomes|secretory trichomal|secretory trichome|secretory trichomes
BTO:0003833	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	buccal mucosa|buccal mucosal|buccal mucosas
BTO:0003861	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	inflammatory cell|inflammatory cells
BTO:0004041	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	abdominal adipose tissue|abdominal adipose tissues|abdominal fat|abdominal fatic|abdominal fats|intra-abdominal fat|intra-abdominal fatic|intra-abdominal fats|organ fat|organ fatic|organ fats|visceral adipose tissue|visceral adipose tissues|visceral fat|visceral fatic|visceral fats
BTO:0004093	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	EPC cell|endothelial progenitor cell|endothelial progenitor cells|epc|epc cell line|epc cell lines|epc cell lineses|epc cell linous|epc cells|epc cellses
BTO:0004108	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	G cell|G cells|g cell line|g cell lines|g cell lineses|g cell linous|g cellses
BTO:0004305	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	hairy root|hairy roots
BTO:0004404	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	BL-3 cell|bl3|bl3 cell line|bl3 cell lines|bl3 cells
BTO:0004525	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	sub-tegumental tissue|sub-tegumental tissues|subcutaneous tissue|subcutaneous tissues|subtegumental tissue|subtegumental tissues
BTO:0004628	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	aortic valve|aortic valves
BTO:0004659	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	exoskeleton|exoskeletonal|exoskeletons|shells
BTO:0004687	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	orbit|orbits
BTO:0004983	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	MA-104 cell|ma104|ma104 cell line|ma104 cell lines|ma104 cells
BTO:0004998	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	gingival epithelia|gingival epithelial|gingival epithelium|gingival epitheliums
BTO:0005053	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	midgut epithelia|midgut epithelial|midgut epithelium|midgut epitheliums
BTO:0005189	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	head kidney|head kidneys
BTO:0005445	BTO	biolink:GrossAnatomicalStructure	1	1	3	annotated_genomes_isolates	rectal epithelia|rectal epithelial|rectal epithelium|rectal epitheliums|rectum epithelia|rectum epithelial|rectum epithelium|rectum epitheliums
ENVO:00000021	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	freshwater lake|freshwater lakes
ENVO:00000037	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	agricultural drain|agricultural drains|ditch|ditches|drain|drains
ENVO:00000057	ENVO	biolink:OntologyClass	1	1	4	annotated_genomes_isolates	MangroveForest|MangroveForests|mangal|mangalic|mangals|mangrove swamp|mangrove swampic|mangrove swamps
ENVO:00000065	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	railroad|railroadic|railroads|railway|railways
ENVO:00000068	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	natural tunnel|natural tunnels|tunnel|tunnels
ENVO:00000073	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	building|buildings|houses|houseses
ENVO:00000074	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	barrage|barrages|dam|dam site|dam sites
ENVO:00000075	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	bridge|bridges|covered bridge|covered bridges|footbridge|footbridges|overpass|overpasses|overpassic
ENVO:00000117	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	agricultural site|agricultural sites|plantation|plantation field|plantation fields|plantational|plantations
ENVO:00000122	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	footpath|footpathic|footpaths|path|track|trackic|tracks|trail|trails
ENVO:00000141	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	bank
ENVO:00000151	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	sabkha|sabkhal|sabkhas
ENVO:00000169	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	barranca|barrancal|barrancas|canyon|canyonal|canyons|defilar|defile|defiles|flume (natural)|gorge|gorges|quebrada|quebradal|quebradas
ENVO:00000173	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	rock desert|rock deserts|rocky desert|rocky deserts
ENVO:00000196	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	alkaline flat|alkaline flatic|alkaline flats|kavir|kavirs|playa|playal|playas|salina|salinal|salinas
ENVO:00000199	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	meromictic lake|meromictic lakes
ENVO:00000232	ENVO	biolink:OntologyClass	1	1	4	annotated_genomes_isolates	fen
ENVO:00000233	ENVO	biolink:OntologyClass	1	1	4	annotated_genomes_isolates	swamp|swampic|swampies|swamps|swampy
ENVO:00000234	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	bahia|bahial|bahias|bayou|bayous|embayment|embayments
ENVO:00000255	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	bottomland|bottomlandic|bottomlands|flood plain|flood plains
ENVO:00000261	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	savanna|savannah|savannahic|savannahs|savannal|savannas
ENVO:00000302	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	rift|rift valley|rift valleys|rift zone
ENVO:00000360	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	national forest|national forests
ENVO:00000364	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	national wildlife refuge|national wildlife refuges
ENVO:00000373	ENVO	biolink:OntologyClass	1	1	3	annotated_genomes_isolates	geothermal field|geothermal fields
